ADM_CD,ADM_NM,lat,lon,area_km2
31280310,점동면,37.191142,127.683923,71.6843
31280330,흥천면,37.345327,127.533446,44.0589
31280340,금사면,37.396503,127.497662,41.6665
31280350,산북면,37.409257,127.442032,32.5975
31280360,대신면,37.377611,127.602488,75.7518
31280370,북내면,37.356301,127.689156,65.5955
31280380,강천면,37.28847,127.726448,74.2152
31280390,세종대왕면,37.294128,127.57787,52.9337
31280510,여흥동,37.255881,127.65045,38.7005
31280520,중앙동,37.274449,127.618141,17.7698
31280530,오학동,37.316505,127.649069,16.8123
31550110,연천읍,38.100267,127.114691,87.7218
31550120,전곡읍,37.994436,127.037222,55.1134
31550310,군남면,38.074947,127.037901,45.5235
31550320,청산면,38.010795,127.102107,43.6649
31550330,백학면,38.029198,126.900065,68.9854
31550340,미산면,38.036293,126.976976,41.4531
31550350,왕징면,38.0971,126.943255,84.9321
31550360,신서면,38.198775,127.105856,149.6056
31550370,중면,38.166591,127.005953,83.4284
31550380,장남면,37.994045,126.851313,35.9535
31570110,가평읍,37.828869,127.487484,144.9979
31570310,설악면,37.653344,127.499134,140.9143
31570320,청평면,37.729764,127.429344,112.014
31570330,상면,37.790764,127.337741,99.8574
31570350,북면,37.944534,127.494111,229.6678
31570360,조종면,37.867136,127.371752,112.6191
31580110,양평읍,37.493547,127.514064,42.3008
31580310,강상면,37.461072,127.467655,37.8753
31580320,강하면,37.468118,127.411749,41.1302
31580330,양서면,37.541279,127.380258,59.5953
31580340,옥천면,37.551783,127.486513,66.2683
31580350,서종면,37.609307,127.406323,92.7319
31580360,단월면,37.582845,127.635803,107.6062
31580370,청운면,37.548203,127.752189,96.3734
31580380,양동면,37.442827,127.742214,120.0783
31580390,지평면,37.448669,127.65144,77.6217
31580400,용문면,37.519752,127.588286,102.249
31580410,개군면,37.439877,127.549475,32.2587
32010110,신북읍,37.960079,127.753633,57.0267
32010310,동면,37.889102,127.844671,134.0269
32010320,동산면,37.772914,127.782443,80.5929
32010330,신동면,37.809121,127.705525,48.0597
32010340,동내면,37.837055,127.784395,36.572
32010350,남면,37.73843,127.597874,73.1605
32010360,남산면,37.779238,127.621331,123.896
32010370,서면,37.898184,127.643521,141.9284
32010380,사북면,38.010464,127.643623,152.2064
32010390,북산면,37.969356,127.909255,213.8578
32010520,교동,37.882452,127.736802,0.5389
32010530,조운동,37.878079,127.731612,0.3233
32010540,약사명동,37.875352,127.724615,0.5305
32010570,근화동,37.888132,127.708154,9.6378
32010580,소양동,37.883762,127.7267,1.2402
32010600,후평1동,37.888382,127.744984,2.0301
32010610,후평2동,37.875982,127.748402,0.7205
32010620,후평3동,37.876127,127.755946,1.0588
32010630,효자1동,37.871612,127.728276,0.4571
32010640,효자2동,37.868855,127.739357,1.875
32010650,효자3동,37.876356,127.741374,0.4344
32010660,석사동,37.858383,127.750773,3.8765
32010670,퇴계동,37.853952,127.731501,4.1733
32010680,강남동,37.857202,127.698498,14.7785
32010710,신사우동,37.917843,127.72992,11.6264
32020110,문막읍,37.291415,127.816413,103.7791
32020310,소초면,37.406907,128.017435,102.3515
32020320,호저면,37.429022,127.911071,76.4736
32020330,지정면,37.38111,127.832941,89.9061
32020340,부론면,37.205387,127.788859,82.6224
32020350,귀래면,37.195712,127.880753,71.5623
32020360,흥업면,37.285888,127.896736,59.2047
32020370,판부면,37.281251,127.989647,68.0292
32020380,신림면,37.249447,128.107109,127.6964
32020510,중앙동,37.360901,127.947497,2.0366
32020520,원인동,37.344468,127.948537,0.4704
32020530,개운동,37.338305,127.956031,1.048
32020540,명륜1동,37.339124,127.947009,0.9238
32020550,명륜2동,37.330404,127.940854,0.9413
32020560,단구동,37.323786,127.955161,3.8958
32020570,일산동,37.348254,127.943089,0.8005
32020580,학성동,37.355005,127.940118,0.5913
32020600,단계동,37.352555,127.927656,3.6602
32020610,우산동,37.378594,127.930741,7.3451
32020620,태장1동,37.364439,127.963351,4.0763
32020630,태장2동,37.388935,127.951504,7.9635
32020640,봉산동,37.356164,127.978252,7.2418
32020660,행구동,37.342687,128.009019,13.5656
32020670,무실동,37.328037,127.921321,9.0918
32020680,반곡관설동,37.315698,127.988527,20.9977
32030110,주문진읍,37.886724,128.762507,60.4415
32030310,성산면,37.731507,128.80305,80.0883
32030320,왕산면,37.603055,128.798087,245.5514
32030330,구정면,37.698511,128.885036,42.763
32030340,강동면,37.679377,128.968875,112.3583
32030350,옥계면,37.592395,128.981642,148.8901
32030360,사천면,37.799963,128.806711,71.0479
32030370,연곡면,37.828127,128.69467,202.4546
32030510,홍제동,37.751075,128.87075,3.8588
32030520,중앙동,37.752883,128.894606,0.985
32030540,옥천동,37.758601,128.901569,0.5788
32030550,교1동,37.764688,128.883228,3.0394
32030560,교2동,37.771141,128.894678,2.2524
32030570,포남1동,37.766177,128.908851,1.2846
32030580,포남2동,37.778117,128.907518,2.5725
32030590,초당동,37.79032,128.915643,2.4375
32030600,송정동,37.776285,128.931122,3.6492
32030610,내곡동,37.737759,128.875439,4.9615
32030620,강남동,37.73231,128.916414,16.02
32030650,성덕동,37.756673,128.933009,11.5665
32030670,경포동,37.788947,128.873234,23.7477
32040510,천곡동,37.52345,129.098991,10.4082
32040520,송정동,37.498761,129.125687,4.669
32040530,북삼동,37.490572,129.086851,17.5086
32040540,부곡동,37.536358,129.081187,5.1808
32040550,동호동,37.547879,129.089258,2.8453
32040570,발한동,37.546264,129.10809,1.1441
32040590,묵호동,37.564794,129.11308,3.4701
32040600,북평동,37.471884,129.116828,19.4859
32040630,망상동,37.570782,129.076566,26.0787
32040650,삼화동,37.492021,129.016909,90.5348
32050510,황지동,37.170074,128.995779,3.3187
32050520,황연동,37.167935,129.024988,38.7401
32050530,삼수동,37.249129,128.964122,111.4843
32050540,상장동,37.155327,128.967118,17.6495
32050550,구문소동,37.093283,129.042922,27.2205
32050560,장성동,37.094588,128.982054,12.0231
32050580,철암동,37.125172,129.058737,21.1224
32050620,문곡소도동,37.116453,128.935708,71.6604
32060510,영랑동,38.214333,128.560756,7.7017
32060520,동명동,38.21121,128.592034,0.8133
32060540,금호동,38.209252,128.58162,1.4374
32060560,교동,38.203846,128.580965,0.7537
32060570,노학동,38.191557,128.533712,22.2641
32060580,조양동,38.184527,128.580087,5.5974
32060590,청호동,38.193495,128.599004,1.1514
32060600,대포동,38.163981,128.500929,66.1205
32070110,도계읍,37.230667,129.072011,163.7562
32070120,원덕읍,37.182629,129.278103,178.4389
32070310,근덕면,37.318698,129.237109,134.7433
32070320,하장면,37.355241,128.929092,206.3631
32070330,노곡면,37.293634,129.159387,144.2233
32070340,미로면,37.405051,129.066918,99.0845
32070350,가곡면,37.124033,129.168564,152.1341
32070360,신기면,37.330245,129.059445,56.1535
32070510,남양동,37.410749,129.164511,18.1731
32070520,성내동,37.439084,129.126436,22.603
32070530,교동,37.458052,129.161314,9.6361
32070540,정라동,37.439791,129.181916,3.0699
32510110,홍천읍,37.664251,127.874018,107.031
32510310,화촌면,37.768667,127.982281,210.0199
32510320,두촌면,37.871165,128.031926,140.0498
32510330,내촌면,37.811982,128.112563,146.353
32510340,서석면,37.713838,128.211512,225.3664
32510360,남면,37.614425,127.785572,120.0553
32510370,서면,37.667252,127.635084,123.8974
32510380,북방면,37.731904,127.812991,145.8017
32510390,내면,37.794718,128.408362,448.0367
32510400,영귀미면,37.663458,127.993041,149.5476
32520110,횡성읍,37.490651,127.995883,72.3282
32520310,우천면,37.474498,128.095157,94.7424
32520320,안흥면,37.423622,128.182448,96.5703
32520330,둔내면,37.523579,128.235054,127.6766
32520340,갑천면,37.568813,128.090121,123.6484
32520350,청일면,37.607211,128.172445,133.829
32520360,공근면,37.56976,127.960022,129.0477
32520370,서원면,37.491209,127.84767,123.4462
32520380,강림면,37.349417,128.107424,95.8351
32530110,영월읍,37.202009,128.510868,172.0051
32530120,상동읍,37.116667,128.819519,139.6425
32530330,북면,37.272199,128.432982,110.8377
32530340,남면,37.165614,128.384286,82.2105
32530360,주천면,37.280932,128.282554,102.4582
32530380,김삿갓면,37.103361,128.635291,171.0814
32530390,한반도면,37.225876,128.342284,69.6851
32530400,무릉도원면,37.333839,128.220623,153.7814
32530410,산솔면,37.170315,128.693292,124.2765
32540110,평창읍,37.371696,128.391384,161.3388
32540310,미탄면,37.339797,128.51832,110.0003
32540320,방림면,37.452202,128.326405,120.7264
32540330,대화면,37.498065,128.447333,166.2544
32540340,봉평면,37.612296,128.346724,217.1174
32540350,용평면,37.631099,128.452513,134.9432
32540360,진부면,37.632672,128.563137,332.1929
32540370,대관령면,37.687906,128.675288,220.1927
32550110,정선읍,37.380397,128.622829,214.2763
32550120,고한읍,37.192242,128.870647,52.7912
32550130,사북읍,37.233922,128.823035,46.68
32550140,신동읍,37.23784,128.647996,118.8746
32550320,남면,37.280232,128.729195,130.6391
32550340,북평면,37.478641,128.634795,140.224
32550350,임계면,37.47344,128.873512,243.6437
32550360,화암면,37.329332,128.807805,135.5069
32550370,여량면,37.491817,128.729547,135.9321
32560110,철원읍,38.265867,127.171482,99.7052
32560120,김화읍,38.268594,127.410041,87.9538
32560130,갈말읍,38.197367,127.329301,171.8815
32560140,동송읍,38.241856,127.249731,127.4018
32560210,근북면,38.313408,127.401603,24.018
32560260,근동면,38.303667,127.540228,20.0457
32560270,원동면,38.309831,127.751689,61.2737
32560280,원남면,38.294037,127.644628,79.1082
32560290,임남면,38.298935,127.852307,14.574
32560310,서면,38.177794,127.421487,74.6289
32560320,근남면,38.220969,127.502654,129.1108
32570110,화천읍,38.185487,127.782529,291.6713
32570310,간동면,38.063652,127.81827,127.8022
32570320,하남면,38.081605,127.654014,118.4216
32570330,상서면,38.194566,127.615921,218.9004
32570340,사내면,38.073414,127.508247,150.0493
32580110,양구읍,38.114228,127.952858,173.3705
32580320,동면,38.236833,128.055161,117.873
32580330,방산면,38.238062,127.930444,172.7852
32580340,해안면,38.284278,128.125758,61.734
32580350,국토정중앙면,38.08328,128.049956,134.9992
32590110,인제읍,38.065994,128.248119,315.4614
32590310,남면,37.975061,128.106665,242.413
32590320,북면,38.166158,128.315236,346.8699
32590330,기린면,37.964286,128.389234,274.4775
32590340,서화면,38.276927,128.223545,263.7829
32590350,상남면,37.883947,128.266787,196.8347
32600110,간성읍,38.332875,128.391892,180.3947
32600120,거진읍,38.430706,128.408408,76.5594
32600260,수동면,38.438702,128.30773,141.9567
32600310,현내면,38.524944,128.379114,90.5206
32600320,죽왕면,38.32368,128.489584,50.823
32600330,토성면,38.249617,128.492936,120.9489
32610110,양양읍,38.091687,128.601063,32.5893
32610310,서면,38.010952,128.525047,267.5072
32610320,손양면,38.047621,128.652716,47.7566
32610330,현북면,37.950505,128.646322,165.0447
32610340,현남면,37.939105,128.738763,65.0337
32610350,강현면,38.129326,128.56083,52.9405
33020110,주덕읍,36.986224,127.783158,48.1758
33020310,살미면,36.912716,127.995722,90.2434
33020320,수안보면,36.84425,128.026282,73.0287
33020340,신니면,36.99882,127.710363,59.6339
33020350,노은면,37.052128,127.750446,61.6255
33020360,앙성면,37.122231,127.754808,100.3065
33020380,금가면,37.03153,127.895464,33.6017
33020390,동량면,37.015154,128.020648,109.5542
33020400,산척면,37.083736,128.004814,78.3299
33020410,엄정면,37.118334,127.925389,56.453
33020420,소태면,37.122255,127.85377,62.9934
33020430,대소원면,36.949516,127.852326,62.0989
33020440,중앙탑면,37.037085,127.851096,47.5985
33020510,성내·충인동,36.971269,127.933606,0.5003
33020530,교현·안림동,36.976098,127.980439,27.6339
33020540,교현2동,36.97937,127.929284,0.8718
33020550,용산동,36.960847,127.945302,1.5673
33020560,지현동,36.963539,127.932011,0.5531
33020570,문화동,36.969273,127.923227,1.0222
33020580,호암·직동,36.947027,127.949842,14.2261
33020600,달천동,36.943787,127.900261,22.84
33020610,봉방동,36.97589,127.904526,3.6346
33020620,칠금·금릉동,36.990149,127.914162,5.7848
33020630,연수동,36.990536,127.944514,5.0776
33020640,목행·용탄동,37.008674,127.946229,13.4626
33030110,봉양읍,37.148444,128.115257,143.3009
33030310,금성면,37.063399,128.18441,68.6031
33030320,청풍면,37.009325,128.144583,92.1616
33030330,수산면,36.948766,128.208552,88.8184
33030340,덕산면,36.87554,128.164721,111.5117
33030350,한수면,36.903009,128.087358,74.3599
33030360,백운면,37.180596,127.995757,134.3802
33030370,송학면,37.202215,128.244371,73.0091
33030510,교동,37.147431,128.227513,3.7411
33030560,용두동,37.156959,128.180194,16.8705
33030590,청전동,37.150402,128.209275,2.7713
33030600,화산동,37.110171,128.201271,12.9972
33030700,남현동,37.132998,128.218204,0.8568
33030710,영서동,37.126975,128.178334,10.8238
33030720,신백동,37.12056,128.263029,34.5472
33030730,의림지동,37.172737,128.216637,12.2624
33030740,중앙동,37.139534,128.209184,0.9752
33041310,낭성면,36.629998,127.597147,59.3027
33041320,미원면,36.653195,127.676907,129.0147
33041330,가덕면,36.562046,127.56207,49.7502
33041340,남일면,36.57505,127.520597,35.0184
33041350,문의면,36.491001,127.510724,92.9574
33041510,중앙동,36.642447,127.493968,1.7764
33041520,성안동,36.631039,127.489388,1.1577
33041530,탑·대성동,36.631746,127.497908,0.7833
33041540,영운동,36.619168,127.500145,0.8062
33041550,금천동,36.626397,127.50593,1.479
33041560,용담·명암·산성동,36.651358,127.526597,8.5039
33041570,용암1동,36.627192,127.523322,8.9445
33041580,용암2동,36.614945,127.530882,13.5346
33042310,남이면,36.566518,127.428562,56.4792
33042320,현도면,36.489252,127.434432,43.8282
33042510,사직1동,36.640011,127.477055,1.2565
33042520,사직2동,36.632447,127.475371,0.9483
33042530,사창동,36.634543,127.463087,0.9767
33042540,모충동,36.62507,127.481344,1.6045
33042550,산남동,36.608502,127.468986,3.7734
33042560,분평동,36.596938,127.48705,5.93
33042570,수곡1동,36.617084,127.485686,1.1073
33042580,수곡2동,36.618833,127.473776,0.799
33042590,성화·개신·죽림동,36.615008,127.45208,6.2782
33043110,오송읍,36.629331,127.319583,40.494
33043310,강내면,36.599291,127.360385,30.115
33043320,옥산면,36.687359,127.356927,66.1302
33043510,운천·신봉동,36.65249,127.470961,2.188
33043520,복대1동,36.637577,127.434969,2.6743
33043530,복대2동,36.629858,127.446154,1.0553
33043540,가경동,36.620332,127.434258,3.3279
33043550,봉명1동,36.640437,127.460285,0.771
33043560,봉명2·송정동,36.64857,127.450648,4.9291
33043570,강서1동,36.623033,127.399635,30.4466
33043580,강서2동,36.666714,127.429698,16.4879
33044110,내수읍,36.70291,127.547317,55.2362
33044120,오창읍,36.733701,127.421878,80.229
33044310,북이면,36.746231,127.547619,47.2732
33044510,오근장동,36.692328,127.47929,18.8042
33044520,우암동,36.650384,127.488995,1.6551
33044530,내덕1동,36.658804,127.481475,1.0967
33044540,내덕2동,36.65784,127.494904,1.8279
33044550,율량·사천동,36.666282,127.497423,8.5102
33520110,보은읍,36.499147,127.723161,62.2765
33520310,속리산면,36.524633,127.833952,92.2367
33520320,장안면,36.477365,127.80007,29.7797
33520330,마로면,36.41715,127.837924,68.1441
33520340,탄부면,36.43711,127.778485,31.551
33520350,삼승면,36.417353,127.734998,28.2365
33520360,수한면,36.459567,127.668538,48.8029
33520370,회남면,36.433552,127.574054,46.5903
33520380,회인면,36.500299,127.602569,53.9096
33520390,내북면,36.553936,127.658183,63.1152
33520400,산외면,36.571512,127.747227,58.5615
33530110,옥천읍,36.301498,127.583731,47.7657
33530310,동이면,36.295205,127.645936,60.5476
33530320,안남면,36.354806,127.681164,31.7367
33530330,안내면,36.39954,127.64943,64.735
33530340,청성면,36.324726,127.73322,83.3033
33530350,청산면,36.345331,127.815576,72.924
33530360,이원면,36.228046,127.632128,66.753
33530370,군서면,36.272282,127.525741,46.2608
33530380,군북면,36.356716,127.56001,67.2029
33540110,영동읍,36.177528,127.810632,101.5409
33540310,용산면,36.262939,127.804818,67.5588
33540320,황간면,36.236003,127.896821,90.3285
33540330,추풍령면,36.228939,127.997708,55.4162
33540340,매곡면,36.166536,127.953046,45.0752
33540350,상촌면,36.099982,127.895136,139.5184
33540360,양강면,36.122888,127.761169,82.6876
33540370,용화면,36.047316,127.776717,59.9585
33540380,학산면,36.087207,127.686806,74.3868
33540390,양산면,36.147037,127.642682,57.5456
33540400,심천면,36.215408,127.70948,77.9964
33550110,진천읍,36.847825,127.414078,70.6692
33550120,덕산읍,36.898,127.507435,35.037
33550320,초평면,36.829165,127.531733,76.3377
33550330,문백면,36.799946,127.451044,60.0753
33550340,백곡면,36.899752,127.351146,80.3367
33550350,이월면,36.919121,127.433039,55.261
33550360,광혜원면,36.976642,127.423701,30.0918
33560110,괴산읍,36.827138,127.805107,49.3089
33560310,감물면,36.838844,127.882827,42.5913
33560320,장연면,36.83524,127.934492,61.3537
33560330,연풍면,36.766867,128.003078,93.2579
33560340,칠성면,36.753331,127.882577,102.1491
33560350,문광면,36.771795,127.773696,55.9963
33560360,청천면,36.673601,127.815489,208.5962
33560370,청안면,36.749174,127.682204,70.772
33560380,사리면,36.815572,127.681473,50.4668
33560390,소수면,36.849281,127.726981,46.4489
33560400,불정면,36.893194,127.823693,60.4466
33570110,음성읍,36.941693,127.654421,86.086
33570120,금왕읍,36.988263,127.573587,71.136
33570310,소이면,36.912605,127.751966,48.706
33570320,원남면,36.881426,127.647768,64.479
33570330,맹동면,36.918833,127.558149,34.5811
33570340,대소면,36.961101,127.491485,38.1239
33570350,삼성면,37.019192,127.49378,50.5514
33570360,생극면,37.035857,127.61223,55.9033
33570370,감곡면,37.09679,127.662649,69.4527
33580110,단양읍,36.9609,128.391208,75.7189
33580120,매포읍,37.046164,128.301716,66.1891
33580310,단성면,36.897739,128.290113,72.995
33580320,대강면,36.868317,128.379855,133.9875
33580330,가곡면,37.014636,128.431398,104.4566
33580340,영춘면,37.0683,128.500054,180.44
33580350,어상천면,37.097299,128.346678,73.7111
33580360,적성면,36.995037,128.275848,72.3379
33590140,증평읍,36.766882,127.603902,55.4215
33590310,도안면,36.827602,127.606057,26.4077
34011110,목천읍,36.788431,127.212553,63.1031
34011310,풍세면,36.737707,127.122309,30.3217
34011320,광덕면,36.676637,127.092685,80.6905
34011330,북면,36.835108,127.271832,58.1983
34011340,성남면,36.732144,127.236587,33.0411
34011350,수신면,36.725203,127.285804,25.9242
34011360,병천면,36.795414,127.312964,56.1482
34011370,동면,36.781049,127.367131,43.1256
34011510,중앙동,36.803042,127.14961,0.8102
34011520,문성동,36.812503,127.152436,0.6619
34011530,원성1동,36.81456,127.182611,7.322
34011540,원성2동,36.802499,127.158728,0.827
34011550,봉명동,36.809549,127.134127,1.5624
34011560,일봉동,36.79298,127.141207,2.5292
34011570,신방동,36.77823,127.128035,5.4733
34011580,청룡동,36.779813,127.161254,16.9623
34011590,신안동,36.833631,127.180439,11.5851
34012110,성환읍,36.932144,127.128334,57.2292
34012120,성거읍,36.873815,127.195143,31.3838
34012130,직산읍,36.885338,127.137926,30.4766
34012310,입장면,36.910449,127.225794,42.7182
34012510,성정1동,36.813449,127.141994,1.4458
34012520,성정2동,36.824046,127.140213,2.0791
34012530,쌍용1동,36.801562,127.13018,0.909
34012540,쌍용2동,36.794297,127.118471,1.8458
34012550,쌍용3동,36.807897,127.122477,1.5505
34012580,백석동,36.827456,127.116329,4.6079
34012600,부성1동,36.849528,127.149127,12.0983
34012610,부성2동,36.843492,127.122095,7.0282
34012620,불당1동,36.805168,127.109133,2.2579
34012630,불당2동,36.812742,127.103321,2.2848
34020110,유구읍,36.596551,126.968411,101.0514
34020310,이인면,36.374714,127.06963,62.966
34020320,탄천면,36.326202,127.02942,64.1649
34020330,계룡면,36.368369,127.157844,83.8573
34020340,반포면,36.384037,127.238699,59.9231
34020360,의당면,36.544211,127.159401,51.2338
34020370,정안면,36.599356,127.098152,108.4747
34020380,우성면,36.474734,127.058196,79.9369
34020390,사곡면,36.538871,127.033705,80.1112
34020400,신풍면,36.506071,126.945886,80.1391
34020510,중학동,36.450449,127.122161,1.4719
34020550,금학동,36.424172,127.101037,29.9912
34020560,옥룡동,36.436922,127.160266,20.4256
34020570,신관동,36.478646,127.125147,9.013
34020580,웅진동,36.459049,127.112275,6.6034
34020590,월송동,36.471184,127.172112,23.8062
34030110,웅천읍,36.24014,126.586382,66.8479
34030310,주포면,36.410435,126.579815,13.339
34030320,주교면,36.381053,126.55528,36.5907
34030330,오천면,36.37643,126.426792,56.8133
34030340,천북면,36.484048,126.527735,55.6084
34030350,청소면,36.450926,126.606373,38.3466
34030360,청라면,36.403409,126.659665,70.5014
34030370,남포면,36.296419,126.578567,49.5213
34030380,주산면,36.202897,126.620563,41.8978
34030390,미산면,36.24304,126.682583,65.7867
34030400,성주면,36.329415,126.660749,40.8005
34030510,대천1동,36.364214,126.606516,5.4175
34030520,대천2동,36.355812,126.575873,4.5585
34030530,대천3동,36.356402,126.622452,8.1793
34030540,대천4동,36.334991,126.613291,7.3221
34030560,대천5동,36.327257,126.547127,22.5762
34040110,염치읍,36.821783,126.982244,42.0477
34040120,배방읍,36.754084,127.068405,49.5684
34040310,송악면,36.703527,126.994183,61.0977
34040330,탕정면,36.809163,127.068454,24.2216
34040340,음봉면,36.858084,127.047837,59.1595
34040350,둔포면,36.910909,127.039051,41.3058
34040360,영인면,36.885129,126.962595,56.3789
34040370,인주면,36.860044,126.885124,45.3972
34040380,선장면,36.793213,126.869202,37.948
34040390,도고면,36.740788,126.904049,43.5607
34040400,신창면,36.790748,126.933887,39.8496
34040510,온양1동,36.788952,127.000513,1.6041
34040520,온양2동,36.77841,127.003953,1.026
34040530,온양3동,36.787549,127.021721,6.2761
34040540,온양4동,36.782365,126.978131,10.0391
34040550,온양5동,36.753538,126.982862,12.6371
34040560,온양6동,36.758534,127.01701,10.7182
34050110,대산읍,36.965955,126.420014,108.4315
34050310,인지면,36.748612,126.417514,35.3243
34050320,부석면,36.680368,126.396014,124.0075
34050330,팔봉면,36.818461,126.366515,52.3062
34050340,지곡면,36.876146,126.429646,58.128
34050350,성연면,36.834068,126.460518,43.8907
34050360,음암면,36.796315,126.516208,43.8727
34050370,운산면,36.778078,126.592862,82.6281
34050380,해미면,36.713842,126.539872,67.5627
34050390,고북면,36.666384,126.511725,71.8038
34050510,부춘동,36.793019,126.434636,9.4406
34050520,동문1동,36.791859,126.471089,7.5879
34050530,동문2동,36.780107,126.461118,1.2461
34050540,수석동,36.768803,126.483432,8.7331
34050550,석남동,36.743401,126.462751,29.2983
34060110,강경읍,36.152682,127.018332,7.024
34060120,연무읍,36.109973,127.103081,59.1124
34060310,성동면,36.199528,127.02765,35.533
34060320,광석면,36.241859,127.083365,34.1598
34060330,노성면,36.28816,127.106264,35.7506
34060340,상월면,36.292041,127.164239,44.5996
34060350,부적면,36.206071,127.144349,30.9412
34060360,연산면,36.229582,127.198997,54.7425
34060370,벌곡면,36.188603,127.28698,69.3356
34060380,양촌면,36.138561,127.233878,76.9179
34060390,가야곡면,36.140469,127.168796,45.0177
34060400,은진면,36.163717,127.111603,22.5078
34060410,채운면,36.160922,127.054499,19.7496
34060510,취암동,36.196349,127.103721,10.5403
34060520,부창동,36.191595,127.077143,7.5347
34070310,두마면,36.253025,127.260042,12.6642
34070330,엄사면,36.27676,127.221325,17.9546
34070340,신도안면,36.321032,127.229434,27.3763
34070510,금암동,36.272611,127.251578,2.7668
34080110,합덕읍,36.793071,126.774361,51.1096
34080120,송악읍,36.926848,126.739242,80.9692
34080310,고대면,36.94271,126.577225,63.1506
34080320,석문면,37.008323,126.540368,107.6502
34080330,대호지면,36.914197,126.514691,65.8267
34080340,정미면,36.859262,126.565512,49.4336
34080350,면천면,36.814912,126.660296,39.1669
34080360,순성면,36.844944,126.70825,44.2986
34080370,우강면,36.829598,126.807961,38.8212
34080380,신평면,36.88499,126.786615,53.9741
34080390,송산면,36.956015,126.676448,63.9872
34080510,당진1동,36.89277,126.645468,5.9988
34080520,당진2동,36.861504,126.624781,29.606
34080530,당진3동,36.905523,126.652784,15.6263
34510110,금산읍,36.095924,127.472048,21.7757
34510310,금성면,36.136254,127.465927,34.656
34510320,제원면,36.129173,127.565409,64.6402
34510330,부리면,36.059361,127.578858,66.6844
34510340,군북면,36.181587,127.542457,57.9276
34510350,남일면,36.028969,127.508039,48.0758
34510360,남이면,36.049584,127.429812,96.1145
34510370,진산면,36.140807,127.375122,80.6419
34510380,복수면,36.200826,127.397179,56.6148
34510390,추부면,36.204548,127.491646,49.0754
34530110,부여읍,36.286259,126.947815,59.5067
34530310,규암면,36.285275,126.875756,46.1281
34530320,은산면,36.328152,126.817206,69.601
34530330,외산면,36.321955,126.721206,56.2583
34530340,내산면,36.279855,126.762677,40.4411
34530350,구룡면,36.253061,126.816922,21.8792
34530360,홍산면,36.2299,126.761336,23.9769
34530370,옥산면,36.199203,126.729788,25.4703
34530380,남면,36.212855,126.806809,20.9677
34530390,충화면,36.173373,126.826204,36.9377
34530400,양화면,36.117724,126.855456,32.4353
34530410,임천면,36.173235,126.89048,42.8715
34530420,장암면,36.225895,126.901268,47.8933
34530430,세도면,36.180791,126.957608,41.4071
34530440,석성면,36.236735,126.99517,30.5752
34530450,초촌면,36.270487,127.024021,27.7319
34540110,장항읍,36.01962,126.685481,19.2548
34540120,서천읍,36.085449,126.701547,27.6415
34540310,마서면,36.049169,126.691402,38.1501
34540320,화양면,36.051362,126.786403,31.5489
34540330,기산면,36.078896,126.759719,20.9365
34540340,한산면,36.087318,126.826179,25.0249
34540350,마산면,36.136712,126.790311,26.3603
34540360,시초면,36.117656,126.753393,18.3583
34540370,문산면,36.151211,126.738404,28.2392
34540380,판교면,36.154408,126.68016,40.0369
34540390,종천면,36.110652,126.660632,26.0144
34540400,비인면,36.141501,126.613034,31.7934
34540410,서면,36.162704,126.550411,34.303
34550110,청양읍,36.44882,126.790189,36.1521
34550310,운곡면,36.527492,126.853999,46.7633
34550320,대치면,36.447187,126.859689,74.433
34550330,정산면,36.423617,126.937148,62.1334
34550340,목면,36.413465,126.994094,34.4203
34550350,청남면,36.349094,126.948334,35.5995
34550360,장평면,36.365441,126.884168,50.9028
34550370,남양면,36.391417,126.771594,58.8219
34550380,화성면,36.442967,126.715571,42.264
34550390,비봉면,36.498726,126.781801,37.8634
34560110,홍성읍,36.593037,126.662739,30.3963
34560120,광천읍,36.508639,126.638591,34.8648
34560130,홍북읍,36.641409,126.685442,44.5941
34560320,금마면,36.6081,126.730544,34.004
34560330,홍동면,36.556712,126.704684,37.8441
34560340,장곡면,36.502451,126.708523,54.8729
34560350,은하면,36.530614,126.58795,30.8082
34560360,결성면,36.550215,126.548003,29.3581
34560370,서부면,36.574229,126.492982,55.7649
34560380,갈산면,36.618529,126.548004,54.3665
34560390,구항면,36.573057,126.618838,36.6452
34570110,예산읍,36.703744,126.855034,43.0297
34570120,삽교읍,36.691218,126.714715,49.6994
34570310,대술면,36.666688,126.917929,60.7852
34570320,신양면,36.602556,126.879736,61.869
34570330,광시면,36.563821,126.793601,58.125
34570340,대흥면,36.633091,126.821339,35.8539
34570350,응봉면,36.645774,126.774752,26.2227
34570360,덕산면,36.677918,126.626891,59.7603
34570370,봉산면,36.744386,126.667628,35.2021
34570380,고덕면,36.755875,126.723791,44.6862
34570390,신암면,36.744665,126.805949,35.6487
34570400,오가면,36.692646,126.790827,32.2533
34580110,태안읍,36.753669,126.31249,87.7055
34580120,안면읍,36.519037,126.356146,96.7015
34580310,고남면,36.434328,126.396194,28.5675
34580320,남면,36.650555,126.308084,64.1051
34580330,근흥면,36.713892,126.193136,54.1042
34580340,소원면,36.777983,126.178973,73.2483
34580350,원북면,36.839983,126.233694,80.4482
34580360,이원면,36.888778,126.284085,51.4304
35011600,동서학동,35.795041,127.182919,15.5405
35011610,서서학동,35.793231,127.15258,3.0053
35011620,중화산1동,35.814035,127.130593,1.2774
